model,split,condition,sentence_id,is_grammatical,audio_path,ref,hyp,WER,CER,S,I,D,H
conformer_large_960h,processed,env1,s01,1,./project\enhancement\raw\env1\s01.wav,I go to the University of Southern California,I GO TO THE UNIVERSITY OF SOUTHERN CALIFORNIA,0.0,0.0,0,0,0,8
conformer_large_960h,processed,env1,s02,1,./project\enhancement\raw\env1\s02.wav,I am taking a speech AI course,I AM TAKING A SPEECH A I COURSE,0.2857142857142857,0.03333333333333333,1,1,0,6
conformer_large_960h,processed,env1,s03,1,./project\enhancement\raw\env1\s03.wav,I am taking a machine learning systems class,I AM TAKING A MACHINE LEARNING SYSTEM'S CLASS,0.125,0.022727272727272728,1,0,0,7
conformer_large_960h,processed,env1,s04,1,./project\enhancement\raw\env1\s04.wav,I am taking an introduction to philosophy gen ed,I AM TAKING AN INTRODUCTION TO PHILOSOPHY GENAD,0.2222222222222222,0.041666666666666664,1,0,1,7
conformer_large_960h,processed,env1,s05,1,./project\enhancement\raw\env1\s05.wav,I am doing a project on anti spoofing,I AM DOING A PROJECT ON ANTI SPOOFING,0.0,0.0,0,0,0,8
conformer_large_960h,processed,env1,s06,1,./project\enhancement\raw\env1\s06.wav,Computer architecure is one of my academic interests,COMPUTER ARCHITECTURE IS ONE OF MY ACADEMIC INTERESTS,0.125,0.019230769230769232,1,0,0,7
conformer_large_960h,processed,env1,s07,1,./project\enhancement\raw\env1\s07.wav,My graduation will be in May of this year,MY GRADUATION WILL BE IN MAY OF THIS YEAR,0.0,0.0,0,0,0,9
conformer_large_960h,processed,env1,s08,0,./project\enhancement\raw\env1\s08.wav,Spider eye lamb population,SPIDER EYE LAMB POPULATION,0.0,0.0,0,0,0,4
conformer_large_960h,processed,env1,s09,0,./project\enhancement\raw\env1\s09.wav,Connor Bryce Jude Ryan Barclay,CONNER BRYCE JUDE RYAN BARCLAY,0.2,0.03333333333333333,1,0,0,4
conformer_large_960h,processed,env1,s10,0,./project\enhancement\raw\env1\s10.wav,incompetent overpromise underdeliver,INCOMPETENT OVER PROMISE UNDER DELIVER,1.3333333333333333,0.05555555555555555,2,2,0,1
conformer_large_960h,processed,env2,s01,1,./project\enhancement\raw\env2\s01.wav,I go to the University of Southern California,I GO TO THE UNIVERSITY OF SOUTHERN CALIFORNIA,0.0,0.0,0,0,0,8
conformer_large_960h,processed,env2,s02,1,./project\enhancement\raw\env2\s02.wav,I am taking a speech AI course,I AM TAKING A SPEECH A A COURSE,0.2857142857142857,0.06666666666666667,1,1,0,6
conformer_large_960h,processed,env2,s03,1,./project\enhancement\raw\env2\s03.wav,I am taking a machine learning systems class,I AM TAKING A MACHINE LEARNING SYSTEM'S CLASS,0.125,0.022727272727272728,1,0,0,7
conformer_large_960h,processed,env2,s04,1,./project\enhancement\raw\env2\s04.wav,I am taking an introduction to philosophy gen ed,I AM TAKING AN INTRODUCTION TO PHILOSOPHY JANED,0.2222222222222222,0.0625,1,0,1,7
conformer_large_960h,processed,env2,s05,1,./project\enhancement\raw\env2\s05.wav,I am doing a project on anti spoofing,I AM DOING A PROJECT ON ANTI SPUFING,0.125,0.05405405405405406,1,0,0,7
conformer_large_960h,processed,env2,s06,1,./project\enhancement\raw\env2\s06.wav,Computer architecure is one of my academic interests,COMPUTER ARCHITECTURE IS ONE OF MY ACADEMIC INTERESTS,0.125,0.019230769230769232,1,0,0,7
conformer_large_960h,processed,env2,s07,1,./project\enhancement\raw\env2\s07.wav,My graduation will be in May of this year,MY GRADUATION WILL BE IN MAY OF THIS YEAR,0.0,0.0,0,0,0,9
conformer_large_960h,processed,env2,s08,0,./project\enhancement\raw\env2\s08.wav,Spider eye lamb population,SPIDER Y LAMB POPULATION,0.25,0.07692307692307693,1,0,0,3
conformer_large_960h,processed,env2,s09,0,./project\enhancement\raw\env2\s09.wav,Connor Bryce Jude Ryan Barclay,CONNER BRYCE JUDE RYAN BARCLAY,0.2,0.03333333333333333,1,0,0,4
conformer_large_960h,processed,env2,s10,0,./project\enhancement\raw\env2\s10.wav,incompetent overpromise underdeliver,INCOMPETENT OVER PROMISE UNDER DELIER,1.3333333333333333,0.08333333333333333,2,2,0,1
conformer_large_960h,processed,noise_traffic_snr10,s01,1,./project\enhancement\raw\noise_traffic_snr10\s01.wav,I go to the University of Southern California,I GO TO THE UNIVERSITY OF SOUTHERN CALIFORNIA,0.0,0.0,0,0,0,8
conformer_large_960h,processed,noise_traffic_snr10,s02,1,./project\enhancement\raw\noise_traffic_snr10\s02.wav,I am taking a speech AI course,I AM TAKING A SPEECH A I COURSE,0.2857142857142857,0.03333333333333333,1,1,0,6
conformer_large_960h,processed,noise_traffic_snr10,s03,1,./project\enhancement\raw\noise_traffic_snr10\s03.wav,I am taking a machine learning systems class,I AM TAKING A MACHINE LEARNING SYSTEM'S CLASS,0.125,0.022727272727272728,1,0,0,7
conformer_large_960h,processed,noise_traffic_snr10,s04,1,./project\enhancement\raw\noise_traffic_snr10\s04.wav,I am taking an introduction to philosophy gen ed,I AM TAKING AN INTRODUCTION TO PHILOSOPHY JANET,0.2222222222222222,0.08333333333333333,1,0,1,7
conformer_large_960h,processed,noise_traffic_snr10,s05,1,./project\enhancement\raw\noise_traffic_snr10\s05.wav,I am doing a project on anti spoofing,I AM DOING A PROJECT ON ANTI SPOOFING,0.0,0.0,0,0,0,8
conformer_large_960h,processed,noise_traffic_snr10,s06,1,./project\enhancement\raw\noise_traffic_snr10\s06.wav,Computer architecure is one of my academic interests,COMPUTER ARCHITECTURE IS ONE OF MY ACADEMIC INTERESTS,0.125,0.019230769230769232,1,0,0,7
conformer_large_960h,processed,noise_traffic_snr10,s07,1,./project\enhancement\raw\noise_traffic_snr10\s07.wav,My graduation will be in May of this year,MY GRADUATION WILL BE IN MAY OF THIS YEAR,0.0,0.0,0,0,0,9
conformer_large_960h,processed,noise_traffic_snr10,s08,0,./project\enhancement\raw\noise_traffic_snr10\s08.wav,Spider eye lamb population,SPIDER IE LAMB POPULATION,0.25,0.07692307692307693,1,0,0,3
conformer_large_960h,processed,noise_traffic_snr10,s09,0,./project\enhancement\raw\noise_traffic_snr10\s09.wav,Connor Bryce Jude Ryan Barclay,CONNER BRYCE JUDE RYAN BARCLAY,0.2,0.03333333333333333,1,0,0,4
conformer_large_960h,processed,noise_traffic_snr10,s10,0,./project\enhancement\raw\noise_traffic_snr10\s10.wav,incompetent overpromise underdeliver,INCOMPETENT OVER PROMISE UNDER DELIVER,1.3333333333333333,0.05555555555555555,2,2,0,1
conformer_large_960h,processed,env1,s01,1,./project\enhancement\enhanced\env1\s01.wav,I go to the University of Southern California,I GO TO THE UNIVERSITY OF SOUTHERN CALIFORNIA,0.0,0.0,0,0,0,8
conformer_large_960h,processed,env1,s02,1,./project\enhancement\enhanced\env1\s02.wav,I am taking a speech AI course,I AM TAKING A SPEECH A I PORSE,0.42857142857142855,0.1,2,1,0,5
conformer_large_960h,processed,env1,s03,1,./project\enhancement\enhanced\env1\s03.wav,I am taking a machine learning systems class,I AM TAKING A MACHINE WORKING SYSTEM'S CLASS,0.25,0.11363636363636363,2,0,0,6
conformer_large_960h,processed,env1,s04,1,./project\enhancement\enhanced\env1\s04.wav,I am taking an introduction to philosophy gen ed,I AM TAKING AN INTRODUCTION TO PHILOSOPHY GENAD,0.2222222222222222,0.041666666666666664,1,0,1,7
conformer_large_960h,processed,env1,s05,1,./project\enhancement\enhanced\env1\s05.wav,I am doing a project on anti spoofing,I AM DOING A PROJECT ON ANTI SPUFIN,0.125,0.08108108108108109,1,0,0,7
conformer_large_960h,processed,env1,s06,1,./project\enhancement\enhanced\env1\s06.wav,Computer architecure is one of my academic interests,COMPUTER ARCHITECTURE IS ONE OF MY ACADEMIC INTERESTS,0.125,0.019230769230769232,1,0,0,7
conformer_large_960h,processed,env1,s07,1,./project\enhancement\enhanced\env1\s07.wav,My graduation will be in May of this year,MY GRADUATION WILL BE IN MAY OF THIS YEAR,0.0,0.0,0,0,0,9
conformer_large_960h,processed,env1,s08,0,./project\enhancement\enhanced\env1\s08.wav,Spider eye lamb population,SPIDER I LAMB POPULATION,0.25,0.11538461538461539,1,0,0,3
conformer_large_960h,processed,env1,s09,0,./project\enhancement\enhanced\env1\s09.wav,Connor Bryce Jude Ryan Barclay,CONNER BRYCE JUDE RYAN BARCLAY,0.2,0.03333333333333333,1,0,0,4
conformer_large_960h,processed,env1,s10,0,./project\enhancement\enhanced\env1\s10.wav,incompetent overpromise underdeliver,INCOMPETENT OVER PROMISE UNDER DELIVER,1.3333333333333333,0.05555555555555555,2,2,0,1
conformer_large_960h,processed,env2,s01,1,./project\enhancement\enhanced\env2\s01.wav,I go to the University of Southern California,I GO TO THE UNIVERSITY OF SOUTHERN CALIFORNIA,0.0,0.0,0,0,0,8
conformer_large_960h,processed,env2,s02,1,./project\enhancement\enhanced\env2\s02.wav,I am taking a speech AI course,I AM TAKING A SPEECH A I COURS,0.42857142857142855,0.06666666666666667,2,1,0,5
conformer_large_960h,processed,env2,s03,1,./project\enhancement\enhanced\env2\s03.wav,I am taking a machine learning systems class,I AM TAKING A MACHINE LEARNING SYSTEM'S CLASS,0.125,0.022727272727272728,1,0,0,7
conformer_large_960h,processed,env2,s04,1,./project\enhancement\enhanced\env2\s04.wav,I am taking an introduction to philosophy gen ed,I AM TAKING AN INTRODUCTION TO PHILOSOPHY JENET,0.2222222222222222,0.0625,1,0,1,7
conformer_large_960h,processed,env2,s05,1,./project\enhancement\enhanced\env2\s05.wav,I am doing a project on anti spoofing,I AM DOING A PROJECT ON ANTI SPUFIN,0.125,0.08108108108108109,1,0,0,7
conformer_large_960h,processed,env2,s06,1,./project\enhancement\enhanced\env2\s06.wav,Computer architecure is one of my academic interests,COMPUTER ARCHITECTURE IS ONE OF MY ACADEMIC INTERESTS,0.125,0.019230769230769232,1,0,0,7
conformer_large_960h,processed,env2,s07,1,./project\enhancement\enhanced\env2\s07.wav,My graduation will be in May of this year,MY GRADUATION WILL BE IN MAY OF THIS YEAR,0.0,0.0,0,0,0,9
conformer_large_960h,processed,env2,s08,0,./project\enhancement\enhanced\env2\s08.wav,Spider eye lamb population,SPIDER EY LAMB POPULATION,0.25,0.038461538461538464,1,0,0,3
conformer_large_960h,processed,env2,s09,0,./project\enhancement\enhanced\env2\s09.wav,Connor Bryce Jude Ryan Barclay,CONNER GRYCE JUDE RYAN BARCLAY,0.4,0.06666666666666667,2,0,0,3
conformer_large_960h,processed,env2,s10,0,./project\enhancement\enhanced\env2\s10.wav,incompetent overpromise underdeliver,INCOMPETENT OVER PROMISED UNDER DELIVERED,1.3333333333333333,0.1388888888888889,2,2,0,1
conformer_large_960h,processed,noise_traffic_snr10,s01,1,./project\enhancement\enhanced\noise_traffic_snr10\s01.wav,I go to the University of Southern California,I GO TO THE UNIVERSITY OF SOUTHERN CALIFORNIA,0.0,0.0,0,0,0,8
conformer_large_960h,processed,noise_traffic_snr10,s02,1,./project\enhancement\enhanced\noise_traffic_snr10\s02.wav,I am taking a speech AI course,I AM TAKING A SPEECH A I COURSE,0.2857142857142857,0.03333333333333333,1,1,0,6
conformer_large_960h,processed,noise_traffic_snr10,s03,1,./project\enhancement\enhanced\noise_traffic_snr10\s03.wav,I am taking a machine learning systems class,I AM TAKING A MACHINE WORNING SYSTEM'S CLASS,0.25,0.09090909090909091,2,0,0,6
conformer_large_960h,processed,noise_traffic_snr10,s04,1,./project\enhancement\enhanced\noise_traffic_snr10\s04.wav,I am taking an introduction to philosophy gen ed,I AM TAKING AN INTRODUCTION TO PHILOSOPHY JANETT,0.2222222222222222,0.10416666666666667,1,0,1,7
conformer_large_960h,processed,noise_traffic_snr10,s05,1,./project\enhancement\enhanced\noise_traffic_snr10\s05.wav,I am doing a project on anti spoofing,I AM DOING A PROJECT ON ANTI SPOOFING,0.0,0.0,0,0,0,8
conformer_large_960h,processed,noise_traffic_snr10,s06,1,./project\enhancement\enhanced\noise_traffic_snr10\s06.wav,Computer architecure is one of my academic interests,COMPUTER ARCHITECTURE IS ONE OF MY ACADEMIC INTERESTS,0.125,0.019230769230769232,1,0,0,7
conformer_large_960h,processed,noise_traffic_snr10,s07,1,./project\enhancement\enhanced\noise_traffic_snr10\s07.wav,My graduation will be in May of this year,MY GRADUATION WILL BE IN MAY OF THIS YEAR,0.0,0.0,0,0,0,9
conformer_large_960h,processed,noise_traffic_snr10,s08,0,./project\enhancement\enhanced\noise_traffic_snr10\s08.wav,Spider eye lamb population,SPIDER EYE LAMB POPULATION,0.0,0.0,0,0,0,4
conformer_large_960h,processed,noise_traffic_snr10,s09,0,./project\enhancement\enhanced\noise_traffic_snr10\s09.wav,Connor Bryce Jude Ryan Barclay,CONNER BRYCE JUDE RYAN BARCLAY,0.2,0.03333333333333333,1,0,0,4
conformer_large_960h,processed,noise_traffic_snr10,s10,0,./project\enhancement\enhanced\noise_traffic_snr10\s10.wav,incompetent overpromise underdeliver,INCOMPETENT OVER PROMISE UNDER DELIVER,1.3333333333333333,0.05555555555555555,2,2,0,1
conformer_large_960h,processed,env1,s01,1,./project\enhancement\vad_trimmed\env1\s01.wav,I go to the University of Southern California,I GO TO THE UNIVERSITY OF SOUTHERN CALIFORNIA,0.0,0.0,0,0,0,8
conformer_large_960h,processed,env1,s02,1,./project\enhancement\vad_trimmed\env1\s02.wav,I am taking a speech AI course,I AM TAKING A SPEECH A I COURSE,0.2857142857142857,0.03333333333333333,1,1,0,6
conformer_large_960h,processed,env1,s03,1,./project\enhancement\vad_trimmed\env1\s03.wav,I am taking a machine learning systems class,I AM TAKING A MACHINE LEARNING SYSTEM'S CLASS,0.125,0.022727272727272728,1,0,0,7
conformer_large_960h,processed,env1,s04,1,./project\enhancement\vad_trimmed\env1\s04.wav,I am taking an introduction to philosophy gen ed,I AM TAKING AN INTRODUCTION TO PHILOSOPHY GENAD,0.2222222222222222,0.041666666666666664,1,0,1,7
conformer_large_960h,processed,env1,s05,1,./project\enhancement\vad_trimmed\env1\s05.wav,I am doing a project on anti spoofing,I AM DOING A PROJECT ON ANTI SPOOFING,0.0,0.0,0,0,0,8
conformer_large_960h,processed,env1,s06,1,./project\enhancement\vad_trimmed\env1\s06.wav,Computer architecure is one of my academic interests,COMPUTER ARCHITECTURE IS ONE OF MY ACADEMIC INTERESTS,0.125,0.019230769230769232,1,0,0,7
conformer_large_960h,processed,env1,s07,1,./project\enhancement\vad_trimmed\env1\s07.wav,My graduation will be in May of this year,MY GRADUATION WILL BE IN MAY OF THIS YEAR,0.0,0.0,0,0,0,9
conformer_large_960h,processed,env1,s08,0,./project\enhancement\vad_trimmed\env1\s08.wav,Spider eye lamb population,SPIDER EYE LAMB POPULATION,0.0,0.0,0,0,0,4
conformer_large_960h,processed,env1,s09,0,./project\enhancement\vad_trimmed\env1\s09.wav,Connor Bryce Jude Ryan Barclay,CONNER BRYCE JUDE RYAN BARCLAY,0.2,0.03333333333333333,1,0,0,4
conformer_large_960h,processed,env1,s10,0,./project\enhancement\vad_trimmed\env1\s10.wav,incompetent overpromise underdeliver,INCOMPETENT OVER PROMISE UNDER DELIVER,1.3333333333333333,0.05555555555555555,2,2,0,1
conformer_large_960h,processed,env2,s01,1,./project\enhancement\vad_trimmed\env2\s01.wav,I go to the University of Southern California,I GO TO THE UNIVERSITY OF SOUTHERN CALIFORNIA,0.0,0.0,0,0,0,8
conformer_large_960h,processed,env2,s02,1,./project\enhancement\vad_trimmed\env2\s02.wav,I am taking a speech AI course,I AM TAKING A SPEECH A A COURS,0.42857142857142855,0.1,2,1,0,5
conformer_large_960h,processed,env2,s03,1,./project\enhancement\vad_trimmed\env2\s03.wav,I am taking a machine learning systems class,I AM TAKING A MACHINE LEARNING SYSTEM'S CLASS,0.125,0.022727272727272728,1,0,0,7
conformer_large_960h,processed,env2,s04,1,./project\enhancement\vad_trimmed\env2\s04.wav,I am taking an introduction to philosophy gen ed,I AM TAKING AN INTRODUCTION TO PHILOSOPHY JANAD,0.2222222222222222,0.08333333333333333,1,0,1,7
conformer_large_960h,processed,env2,s05,1,./project\enhancement\vad_trimmed\env2\s05.wav,I am doing a project on anti spoofing,I AM DOING A PROJECT ON ANTI SPUFIN,0.125,0.08108108108108109,1,0,0,7
conformer_large_960h,processed,env2,s06,1,./project\enhancement\vad_trimmed\env2\s06.wav,Computer architecure is one of my academic interests,COMPUTER ARCHITECTURE IS ONE OF MY ACADEMIC INTERESTS,0.125,0.019230769230769232,1,0,0,7
conformer_large_960h,processed,env2,s07,1,./project\enhancement\vad_trimmed\env2\s07.wav,My graduation will be in May of this year,MY GRADUATION WILL BE IN MAY OF THIS YEAR,0.0,0.0,0,0,0,9
conformer_large_960h,processed,env2,s08,0,./project\enhancement\vad_trimmed\env2\s08.wav,Spider eye lamb population,SPIDER EYE LAMB POPULATION,0.0,0.0,0,0,0,4
conformer_large_960h,processed,env2,s09,0,./project\enhancement\vad_trimmed\env2\s09.wav,Connor Bryce Jude Ryan Barclay,CONNER BRYCE JUDE RYAN BARCLAIH,0.4,0.1,2,0,0,3
conformer_large_960h,processed,env2,s10,0,./project\enhancement\vad_trimmed\env2\s10.wav,incompetent overpromise underdeliver,INCOMPETENT OVER PROMISED UNDER DELIVER,1.3333333333333333,0.08333333333333333,2,2,0,1
conformer_large_960h,processed,noise_traffic_snr10,s01,1,./project\enhancement\vad_trimmed\noise_traffic_snr10\s01.wav,I go to the University of Southern California,I GO TO THE UNIVERSITY OF SOUTHERN CALIFORNIA,0.0,0.0,0,0,0,8
conformer_large_960h,processed,noise_traffic_snr10,s02,1,./project\enhancement\vad_trimmed\noise_traffic_snr10\s02.wav,I am taking a speech AI course,I AM TAKING A SPEECH A I COURSE,0.2857142857142857,0.03333333333333333,1,1,0,6
conformer_large_960h,processed,noise_traffic_snr10,s03,1,./project\enhancement\vad_trimmed\noise_traffic_snr10\s03.wav,I am taking a machine learning systems class,I AM TAKING A MACHINE LEARNING SYSTEM'S CLASS,0.125,0.022727272727272728,1,0,0,7
conformer_large_960h,processed,noise_traffic_snr10,s04,1,./project\enhancement\vad_trimmed\noise_traffic_snr10\s04.wav,I am taking an introduction to philosophy gen ed,I AM TAKING AN INTRODUCTION TO PHILOSOPHY JANET,0.2222222222222222,0.08333333333333333,1,0,1,7
conformer_large_960h,processed,noise_traffic_snr10,s05,1,./project\enhancement\vad_trimmed\noise_traffic_snr10\s05.wav,I am doing a project on anti spoofing,I AM DOING A PROJECT ON ANTI SPOOFING,0.0,0.0,0,0,0,8
conformer_large_960h,processed,noise_traffic_snr10,s06,1,./project\enhancement\vad_trimmed\noise_traffic_snr10\s06.wav,Computer architecure is one of my academic interests,COMPUTER ARCHITECTURE IS ONE OF MY ACADEMIC INTERESTS,0.125,0.019230769230769232,1,0,0,7
conformer_large_960h,processed,noise_traffic_snr10,s07,1,./project\enhancement\vad_trimmed\noise_traffic_snr10\s07.wav,My graduation will be in May of this year,MY GRADUATION WILL BE IN MAY OF THIS YEAR,0.0,0.0,0,0,0,9
conformer_large_960h,processed,noise_traffic_snr10,s08,0,./project\enhancement\vad_trimmed\noise_traffic_snr10\s08.wav,Spider eye lamb population,SPIDER EYE LAMB POPULATION,0.0,0.0,0,0,0,4
conformer_large_960h,processed,noise_traffic_snr10,s09,0,./project\enhancement\vad_trimmed\noise_traffic_snr10\s09.wav,Connor Bryce Jude Ryan Barclay,CONNER BRYCE JUDE RYAN BARCLAY,0.2,0.03333333333333333,1,0,0,4
conformer_large_960h,processed,noise_traffic_snr10,s10,0,./project\enhancement\vad_trimmed\noise_traffic_snr10\s10.wav,incompetent overpromise underdeliver,INCOMPETENT OVER PROMISE UNDER DELIVER,1.3333333333333333,0.05555555555555555,2,2,0,1
conformer_large_960h,processed,env1,s01,1,./project\enhancement\enhanced_plus_vad\env1\s01.wav,I go to the University of Southern California,I GO TO THE UNIVERSITY OF SOUTHERN CALIFORNIA,0.0,0.0,0,0,0,8
conformer_large_960h,processed,env1,s02,1,./project\enhancement\enhanced_plus_vad\env1\s02.wav,I am taking a speech AI course,I AM TAKING A SPEECH A I POURSE,0.42857142857142855,0.06666666666666667,2,1,0,5
conformer_large_960h,processed,env1,s03,1,./project\enhancement\enhanced_plus_vad\env1\s03.wav,I am taking a machine learning systems class,I AM TAKING A MACHINE WORKING SYSTEM'S CLASS,0.25,0.11363636363636363,2,0,0,6
conformer_large_960h,processed,env1,s04,1,./project\enhancement\enhanced_plus_vad\env1\s04.wav,I am taking an introduction to philosophy gen ed,I AM TAKING AN INTRODUCTION TO PHILOSOPHY GENAD,0.2222222222222222,0.041666666666666664,1,0,1,7
conformer_large_960h,processed,env1,s05,1,./project\enhancement\enhanced_plus_vad\env1\s05.wav,I am doing a project on anti spoofing,I AM DOING A PROJECT ON ANTI SPUFIN,0.125,0.08108108108108109,1,0,0,7
conformer_large_960h,processed,env1,s06,1,./project\enhancement\enhanced_plus_vad\env1\s06.wav,Computer architecure is one of my academic interests,COMPUTER ARCHITECTURE IS ONE OF MY ACADEMIC INTERESTS,0.125,0.019230769230769232,1,0,0,7
conformer_large_960h,processed,env1,s07,1,./project\enhancement\enhanced_plus_vad\env1\s07.wav,My graduation will be in May of this year,MY GRADUATION WILL BE IN MAY OF THIS YEAR,0.0,0.0,0,0,0,9
conformer_large_960h,processed,env1,s08,0,./project\enhancement\enhanced_plus_vad\env1\s08.wav,Spider eye lamb population,SPIDER EYE LAMB POPULATION,0.0,0.0,0,0,0,4
conformer_large_960h,processed,env1,s09,0,./project\enhancement\enhanced_plus_vad\env1\s09.wav,Connor Bryce Jude Ryan Barclay,CONNER BRYCE JUDE RYAN BARCLAY,0.2,0.03333333333333333,1,0,0,4
conformer_large_960h,processed,env1,s10,0,./project\enhancement\enhanced_plus_vad\env1\s10.wav,incompetent overpromise underdeliver,INCOMPETENT OVER PROMISE UNDER DELIVER,1.3333333333333333,0.05555555555555555,2,2,0,1
conformer_large_960h,processed,env2,s01,1,./project\enhancement\enhanced_plus_vad\env2\s01.wav,I go to the University of Southern California,I GO TO THE UNIVERSITY OF SOUTHERN CALIFORNIA,0.0,0.0,0,0,0,8
conformer_large_960h,processed,env2,s02,1,./project\enhancement\enhanced_plus_vad\env2\s02.wav,I am taking a speech AI course,I AM TAKING A SPEECH A I COURSE,0.2857142857142857,0.03333333333333333,1,1,0,6
conformer_large_960h,processed,env2,s03,1,./project\enhancement\enhanced_plus_vad\env2\s03.wav,I am taking a machine learning systems class,I AM TAKING A MACHINE LEARNING SYSTEM'S CLASS,0.125,0.022727272727272728,1,0,0,7
conformer_large_960h,processed,env2,s04,1,./project\enhancement\enhanced_plus_vad\env2\s04.wav,I am taking an introduction to philosophy gen ed,I AM TAKING AN INTRODUCTION TO PHILOSOPHY JENED,0.2222222222222222,0.041666666666666664,1,0,1,7
conformer_large_960h,processed,env2,s05,1,./project\enhancement\enhanced_plus_vad\env2\s05.wav,I am doing a project on anti spoofing,I AM DOING A PROJECT ON ANTI SPUFIN,0.125,0.08108108108108109,1,0,0,7
conformer_large_960h,processed,env2,s06,1,./project\enhancement\enhanced_plus_vad\env2\s06.wav,Computer architecure is one of my academic interests,COMPUTER ARCHITECTURE IS ONE OF MY ACADEMIC INTERESTS,0.125,0.019230769230769232,1,0,0,7
conformer_large_960h,processed,env2,s07,1,./project\enhancement\enhanced_plus_vad\env2\s07.wav,My graduation will be in May of this year,MY GRADUATION WILL BE IN MAY OF THIS YEAR,0.0,0.0,0,0,0,9
conformer_large_960h,processed,env2,s08,0,./project\enhancement\enhanced_plus_vad\env2\s08.wav,Spider eye lamb population,SPIDER EYE LAMB POPULATION,0.0,0.0,0,0,0,4
conformer_large_960h,processed,env2,s09,0,./project\enhancement\enhanced_plus_vad\env2\s09.wav,Connor Bryce Jude Ryan Barclay,CONNER GRYCE JUDE RYAN BARCLAY,0.4,0.06666666666666667,2,0,0,3
conformer_large_960h,processed,env2,s10,0,./project\enhancement\enhanced_plus_vad\env2\s10.wav,incompetent overpromise underdeliver,INCOMPETENT OVER PROMISED UNDER DELIVERED,1.3333333333333333,0.1388888888888889,2,2,0,1
conformer_large_960h,processed,noise_traffic_snr10,s01,1,./project\enhancement\enhanced_plus_vad\noise_traffic_snr10\s01.wav,I go to the University of Southern California,I GO TO THE UNIVERSITY OF SOUTHERN CALIFORNIA,0.0,0.0,0,0,0,8
conformer_large_960h,processed,noise_traffic_snr10,s02,1,./project\enhancement\enhanced_plus_vad\noise_traffic_snr10\s02.wav,I am taking a speech AI course,I AM TAKING A SPEECH A I COURSE,0.2857142857142857,0.03333333333333333,1,1,0,6
conformer_large_960h,processed,noise_traffic_snr10,s03,1,./project\enhancement\enhanced_plus_vad\noise_traffic_snr10\s03.wav,I am taking a machine learning systems class,I AM TAKING A MACHINE LEARNING SYSTEMS CLASS,0.0,0.0,0,0,0,8
conformer_large_960h,processed,noise_traffic_snr10,s04,1,./project\enhancement\enhanced_plus_vad\noise_traffic_snr10\s04.wav,I am taking an introduction to philosophy gen ed,I AM TAKING AN INTRODUCTION TO PHILOSOPHY JEANETT,0.2222222222222222,0.10416666666666667,1,0,1,7
conformer_large_960h,processed,noise_traffic_snr10,s05,1,./project\enhancement\enhanced_plus_vad\noise_traffic_snr10\s05.wav,I am doing a project on anti spoofing,I AM DOING A PROJECT ON ANTI SPOOFING,0.0,0.0,0,0,0,8
conformer_large_960h,processed,noise_traffic_snr10,s06,1,./project\enhancement\enhanced_plus_vad\noise_traffic_snr10\s06.wav,Computer architecure is one of my academic interests,COMPUTER ARCHITECTURE IS ONE OF MY ACADEMIC INTERESTS,0.125,0.019230769230769232,1,0,0,7
conformer_large_960h,processed,noise_traffic_snr10,s07,1,./project\enhancement\enhanced_plus_vad\noise_traffic_snr10\s07.wav,My graduation will be in May of this year,MY GRADUATION WILL BE IN MAY OF THIS YEAR,0.0,0.0,0,0,0,9
conformer_large_960h,processed,noise_traffic_snr10,s08,0,./project\enhancement\enhanced_plus_vad\noise_traffic_snr10\s08.wav,Spider eye lamb population,SPIDER EYE LAMB POPULATION,0.0,0.0,0,0,0,4
conformer_large_960h,processed,noise_traffic_snr10,s09,0,./project\enhancement\enhanced_plus_vad\noise_traffic_snr10\s09.wav,Connor Bryce Jude Ryan Barclay,CONNER BRYCE JUDE RYAN BARCLAY,0.2,0.03333333333333333,1,0,0,4
conformer_large_960h,processed,noise_traffic_snr10,s10,0,./project\enhancement\enhanced_plus_vad\noise_traffic_snr10\s10.wav,incompetent overpromise underdeliver,INCOMPETENT OVER PROMISE UNDER DELIVER,1.3333333333333333,0.05555555555555555,2,2,0,1
